,Name,reviewContent,rating,SentimentLabel
1127,Giordano's,If you want a really good deep-dish pizza with better servicing go to Uno's/Due's or Connie's. This stuff isn't nearly worth how much they charge for it.,2,Negative
1128,Giordano's Pizzeria,Food is what it is - Chicago Pizza.  Pizza is good and hard to really mess up. Service is another matter.  Very unimpressed with the service and friendliness of the staff here.  I get that many of their patrons are tourists...that almost makes it less excusable.   Represent the city a little bit better.  Show that Chicagoans are friendly!,1,Negative
1129,Giordano's Pizzeria,This has truly been one of the worst pizza delivery experiences I have ever had. I ordered a pizza at 5.10pm which of course doesn't arrive before the hour is out (whoever said Pizza was 'fast food' hasn't heard about today's pizza places). The thin crust pizza that arrives is overcooked to the point of the pizza crust being brown (brown cheese really?) and no salt or flavor on anything. I call to complain and of course they tell me I need to wait another hour to get a replacement. Clearly my displeasure doesn't matter to them because they know people won't wait that long. I also decline to wait but I want my money back. They agree to take the pizza and give me a refund provided its not been eaten. How can I know that it tastes bad unless I've tried a slice; I told the person on the line t,1,Negative
1130,Giordano's Pizzeria,Stopped in for a late lunch.  Got a personal pizza even though I was just after the lunch hour.  My server was friendly.,3,Negative
1131,Giordano's Pizzeria,"Not bad. I usually don't like deep dish, but theres was tasty! Their thin crust is also very good too. Service is attentive. Just disappointed they don't offer more types of toppings, and I wasn't able to add additional toppings to their specialty pizza. Doesn't make sense. I'm assuming they're made to order, so how hard is it to add pepperoni to a vegetarian pizza (I love lots of veggies)? And, even if they are pre-made, just throw a few slices on and put it back under the heat lamp for a few minutes. LAME!",3,Negative
1132,Giordano's Pizzeria,"I think this pizza is okay -- a bit too much cheese for me. But the crust of this pizza is amazing. This particular restaurant has great service. When the waitress made a mistake and had to have our pizza re-done, they offered to give us any appetizers we wanted on the house. Pretty nice :).",4,Positive
1133,Giordano's Pizzeria,"Giordanos are ubiquitous in the Chicago-land area.  I've been to a couple.  I can't complain about the pizza or the service.  I simply like New York style pizza better.  Not knocking the deep dish thang--I'll certainly eat it, but I prefer a pie from New York.",3,Negative
1134,Giordano's Pizzeria,"I just called to make a group reservation for 18. Tony, the surly manager, acted completely disinterested and said it was first come, first served. Whereas I do understand the concept, if one has a group this large and is willing to guarantee it, perhaps Tony , the disinterested and surly manager, might be interested in this down economy. I will be taking my business elsewhere, needless to say. And sharing the fact that Tony, the disinterested and surly manager, was just practicing bad management",1,Negative
1135,Giordano's Pizzeria,"If you want Chicago pizza, this is the place to go.  However, every time we go (and we've visited at least 4 times - two different locations), the service is always really poor.  We're pretty easy to please...but it seems as if, after you order, you never see your server again, until 35 min's later when your food arrives.  Even then, good luck getting the server to come back & check on you.  Not sure if they hate their jobs or what...BUT, the pizza is awesome.  We'll keep going back - but wish they'd kick up the service a few notches.",4,Negative
1136,Giordano's Pizzeria,"I've had all the Chicago deep style pizzas and Giordano's just isn't a good one-I've had it a couple times since I moved here (2002) and I always forget why I don't like it, now I remember...it's bland- Recently moved and there is a G's  right down the street from me, so last week I ordered the usual deep dish we get, and it was just blah-Then on Sat. night I decided to try a thin crust and that was worse-On top of that it wasn't even that hot, I 'm literally 1 1/2 blocks from the place and it can't be served to me hot? There are so many more pizza places to try in Chicago than Giordano's-",2,Negative
1137,Giordano's Pizzeria,This place is always crowded and not that much fun. I get a gift card from my boss....I wish they would give something else! coz this place kinda sucks....its got a good rep around town but I would say its over rated.,2,Negative
1138,Giordano's Pizzeria,"I go this particular Giordano's a lot with coworkers. It's a good lunch spot that doesn't get a lot of objection from anyone in the group. I'm a big fan of the cheese garlic bread. The most economical thing to do is to split a pizza with a few people, but sometimes we each do our own thing and order entrees. I would not recommend the baked mostaccioli - it is really disappointing. I prefer thin crust over the stuffed pizza since it's less of a brick in your stomach. But really, it doesn't matter what you eat here, you'll be in a food coma afterwards. Don't forget to take a mint or two on your way out. I think the service here is really hit or miss. Sometimes we have a great server, other times we are desperately trying to flag someone down to help us.",3,Negative
1139,Giordano's Pizzeria,"Giordano's did a great job. The food was good, the service was great. If you are from Chicago, you know what you are going to get at Giordano's. Here are the three things that frustrated me: 1. I received a call on Friday saying to confirm my party. Since my Mother-in-law (MIL) was dropping off items for the party, I told her to take care of the confirmation. I received a second phone call at 3PM saying that I needed to confirm my party for tonight or it would be cancelled. WTF? I call back, and they said that they needed confirmation from me even though my MIL had already been there to drop off a load of junk for the party. Odd. 2. The bathroom needed to be serviced midway through our event. I found someone to take care of it immediately. 3. We put a credit card down on file. As the party",4,Positive
